編號,答案,類近題目
1401,"📌 答案 (Answer)
D. 消化澱粉質
D. Digestion of starch

📌 詳細解釋 (Detailed Explanation)
A. 轉化葡萄糖為糖原
葡萄糖（小分子）合成糖原（大分子），屬於合成代謝。
Glucose (small molecule) is synthesized into glycogen (large molecule), which is anabolism.
❌ 錯誤 / Wrong.
B. 吸收葡萄糖
吸收只是涉及擴散或主動運輸，沒有發生化學分解反應。
Absorption only involves diffusion or active transport, without chemical breakdown.
❌ 錯誤 / Wrong.
C. 乳化脂肪
乳化是物理變化，把脂肪分散為小液滴，並沒有化學分解。
Emulsification is a physical change, dispersing fats into small droplets without chemical breakdown.
❌ 錯誤 / Wrong.
D. 消化澱粉質
澱粉（大分子）在酶作用下水解為麥芽糖或葡萄糖（小分子），屬於分解代謝。
Starch (large molecule) is hydrolyzed by enzymes into maltose or glucose (small molecules), which is catabolism.
✅ 正確 / Correct.
📌 考試提醒 (Exam Tips)
分解代謝 = 大分子 → 小分子，通常伴隨能量釋放。

Catabolism = Large molecules → Small molecules, usually releasing energy.

合成代謝 = 小分子 → 大分子，通常需要能量。

Anabolism = Small molecules → Large molecules, usually requiring energy.

常見分解代謝例子：澱粉 → 葡萄糖，蛋白質 → 胺基酸，脂肪 → 甘油 + 脂肪酸。

Common catabolism examples: Starch → Glucose, Proteins → Amino acids, Fats → Glycerol + Fatty acids.

常見合成代謝例子：葡萄糖 → 糖原，胺基酸 → 蛋白質。

Common anabolism examples: Glucose → Glycogen, Amino acids → Proteins.",
1402,"📌 答案 (Answer)
C. 血紅蛋白轉運氧
C. Hemoglobin transports oxygen

📌 詳細解釋 (Detailed Explanation)
A. 傳遞神經脈衝越突觸
這涉及突觸後膜上的受體蛋白，接收由神經元釋放的神經遞質。
This involves receptor proteins on the postsynaptic membrane that receive neurotransmitters released by neurons.
✅ 涉及膜蛋白 / Involves membrane proteins.
B. 小腸吸收葡萄糖
葡萄糖的主動運輸需依賴小腸上皮細胞膜上的載體蛋白。
Active transport of glucose depends on carrier proteins in the epithelial cell membranes of the small intestine.
✅ 涉及膜蛋白 / Involves membrane proteins.
C. 血紅蛋白轉運氧
血紅蛋白存在於紅血球內，運輸氧氣的過程只靠擴散，不涉及細胞膜蛋白。
Hemoglobin is inside red blood cells, and oxygen transport relies only on diffusion, not membrane proteins.
❌ 不涉及膜蛋白 / Does not involve membrane proteins.
D. 識別病原體
細胞膜上的糖蛋白可作為「身份標記」，被免疫系統辨認。
Glycoproteins on the cell membrane act as “identity markers” recognized by the immune system.
✅ 涉及膜蛋白 / Involves membrane proteins.
📌 考試提醒 (Exam Tips)
通道蛋白與載體蛋白：協助物質跨過細胞膜進出。

Channel and carrier proteins: Help substances move across membranes.

受體蛋白：偵測並接收外部化學訊號 (如神經遞質)。

Receptor proteins: Detect and receive external chemical signals (e.g. neurotransmitters).

糖蛋白：作為細胞識別標記，被免疫系統辨認。

Glycoproteins: Act as cell recognition markers, identified by the immune system.

血紅蛋白雖是蛋白質，但不是膜蛋白，而是存在於紅血球中運輸氧氣。

Hemoglobin is a protein but not a membrane protein; it is inside red blood cells transporting oxygen.

",
1403,"📌 答案 (Answer)
D. (1), (3), (5), (2), (6)


📌 詳細解釋 (Detailed Explanation)
(1) 用 10X 接物鏡聚焦
先使用低倍鏡獲取大視野，方便尋找原生生物。
Start with the low-power (10X) objective to get a wider field of view and easily locate the specimen.
(3) 用 10X 接物鏡搜尋視野
確保樣本進入視野範圍，避免直接用高倍難以找到。
Ensure the specimen is within the field of view, avoiding difficulty when starting directly with high power.
(5) 移動玻片至原生生物位於視野中央
把觀察目標移至正中央，方便之後切換高倍鏡仍能觀察到。
Move the slide so the specimen is centered; this ensures it remains visible when switching to high power.
(2) 用 40X 接物鏡聚焦
切換高倍鏡 (40X) 後，再次精細調焦，以獲取更清晰影像。
Switch to the high-power (40X) objective and refocus carefully for a clearer image.
(6) 如有需要，調節光強度
在高倍鏡下影像較暗，因此需調整光強度來改善觀察效果。
At high magnification the image is darker, so light intensity should be adjusted if necessary.
📌 考試提醒 (Exam Tips)
觀察顯微鏡時應由低倍鏡開始，再轉高倍鏡。

Always begin with the low-power objective, then switch to high power.

樣本必須先置於視野中央，否則切換高倍會找不到。

Center the specimen before changing magnification, or it may be lost from view.

高倍鏡下影像會變暗，所以須要調節光強度。

At higher magnification images appear darker, so adjust light intensity accordingly.

粗調焦輪只用於低倍聚焦，高倍需用細調焦輪。

Use the coarse focus only at low power; fine focus is required at high power.",
1404,"📌 答案 (Answer)
D. 子細胞之間的大小相若
D. The daughter cells are roughly equal in size

📌 詳細解釋 (Detailed Explanation)
A. 子細胞內細胞器的數量與母細胞的一樣
原核生物沒有膜狀細胞器，僅有核糖體，因此說法不準確。
Prokaryotes lack membranous organelles, having only ribosomes, so this statement is inaccurate.
❌ 錯誤 / Wrong.
B. 子細胞內染色體的數目是母細胞的一半
原核生物用的是二分裂，不是減數分裂，因此子細胞染色體數量與母細胞相同。
Prokaryotic binary fission is not meiosis, so daughter cells have the same chromosome number as the mother cell.
❌ 錯誤 / Wrong.
C. 子細胞之間的等位基因有差異
二分裂通常不涉及遺傳重組，兩個子細胞遺傳物質相同。
Binary fission does not include genetic recombination, so the daughter cells are genetically identical.
❌ 錯誤 / Wrong.
D. 子細胞之間的大小相若
在二分裂中，母細胞將細胞質平均分配，因此兩個子細胞大小相近。
In binary fission, the mother cell divides its cytoplasm equally, producing daughter cells of similar size.
✅ 正確 / Correct.
📌 考試提醒 (Exam Tips)
原核生物以二分裂繁殖，過程快速而簡單。

Prokaryotes reproduce by binary fission, which is rapid and simple.

染色體會先自我複製，再平均分配至兩個子細胞。

The chromosome replicates first, then divides equally into the two daughter cells.

二分裂後的子細胞在基因上相同，遺傳上沒有差異。

Daughter cells from binary fission are genetically identical, with no genetic variation.

兩個子細胞大小相近，但若遇到不完全分裂或生長差異，仍可能稍有不同。

The daughter cells are similar in size, though minor differences may occur due to growth conditions.",
1405,"📌 答案 (Answer)
B. 葉綠體
B. Chloroplast

📌 詳細解釋 (Detailed Explanation)
A. 核糖體 (Ribosome)
核糖體直徑約 20–30 nm，遠小於光學顯微鏡的分辨率 (約 200 nm)，無法觀察。
Ribosomes are about 20–30 nm, much smaller than the resolution of a light microscope (~200 nm), so they cannot be seen.
❌ 錯誤 / Wrong.
B. 葉綠體 (Chloroplast)
葉綠體可達 5 μm，體積大且呈綠色，非常容易在光學顯微鏡中辨認。
Chloroplasts can reach 5 μm, are large, and appear green, making them easily visible under a light microscope.
✅ 正確 / Correct.
C. 線粒體 (Mitochondrion)
線粒體大約 1 μm，勉強位於分辨率邊緣，在普通光學顯微鏡下難以清晰觀察。
Mitochondria are about 1 μm, near the limit of resolution, so they are difficult to observe clearly with a normal light microscope.
❌ 錯誤 / Wrong.
D. 內質網 (Endoplasmic reticulum)
內質網的寬度只有約 100 nm，遠小於光學顯微鏡的分辨率，無法直接看到。
The endoplasmic reticulum is only about 100 nm wide, far below the light microscope’s resolution, so it cannot be directly observed.
❌ 錯誤 / Wrong.
📌 考試提醒 (Exam Tips)
光學顯微鏡的分辨率約 200 nm，能觀察的結構必須大於這個尺寸。

The resolution of a light microscope is about 200 nm, so observable structures must be larger than this.

葉綠體 (5 μm) 和細胞核 (約 10 μm) 可以清楚看到。

Chloroplasts (~5 μm) and nuclei (~10 μm) can be clearly seen.

線粒體 (~1 μm) 在理論上勉強可見，但細節模糊。

Mitochondria (~1 μm) are theoretically visible but details are unclear.

核糖體、內質網、微管等小於 200 nm 的結構需用電子顯微鏡觀察。

Ribosomes, endoplasmic reticulum, and microtubules (<200 nm) require electron microscopy.",
1406,"📌 答案 (Answer)
A. 每小時釋出 0.6 mL 氧
A. Releases 0.6 mL oxygen per hour

📌 詳細解釋 (Detailed Explanation)
初始讀數 = 0.1 mL

Initial reading = 0.1 mL

30 分鐘後讀數 = 0.4 mL

Reading after 30 minutes = 0.4 mL

氧氣釋出量 = 0.4 – 0.1 = 0.3 mL（30 分鐘內）

Oxygen released = 0.4 – 0.1 = 0.3 mL (in 30 minutes)

因為 1 小時 = 60 分鐘 = 兩倍時間 → 氧氣釋出量 = 0.3 × 2 = 0.6 mL

Since 1 hour = 60 minutes = twice the time → oxygen released = 0.3 × 2 = 0.6 mL

👉 所以光合作用速率 = 每小時釋出 0.6 mL 氧
👉 Therefore, photosynthesis rate = 0.6 mL oxygen released per hour

📌 考試提醒 (Exam Tips)
若實驗裝置中 CO₂ 濃度保持恆定，則量筒內氣體變化代表 O₂ 的產量。

If CO₂ concentration is kept constant, changes in gas volume represent O₂ production.

計算速率時須要注意單位換算：分鐘 ↔ 小時。

When calculating rates, always convert units correctly: minutes ↔ hours.

光合作用速率常以 O₂ 的釋出量或 CO₂ 的吸收量計算。

Photosynthetic rate is usually measured by O₂ release or CO₂ uptake.

題目若提及「釋出 O₂」或「吸收 CO₂」，要看實驗設置是偵測哪種氣體。

If the question mentions “O₂ release” or “CO₂ uptake,” check which gas the setup measures.

",
1407,"📌 答案 (Answer)
A. 實驗期間該植物也進行呼吸作用。
A. The plant also carried out respiration during the experiment.

📌 詳細解釋 (Detailed Explanation)
A. 實驗期間該植物也進行呼吸作用 (Correct)
植物呼吸作用會消耗部分光合作用產生的氧氣。
Respiration consumes some of the oxygen produced by photosynthesis.
因此實際測到的氧氣釋出量 < 真正光合作用產生的氧氣。
Therefore, the measured oxygen release is less than the true photosynthetic oxygen production.
✅ 最合理原因 / Most reasonable reason.
B. 實驗期間該植物也進行蒸騰作用
蒸騰作用主要失去水分，與氧氣測定無直接關係。
Transpiration mainly causes water loss and does not directly affect oxygen measurement.
❌ 錯誤 / Wrong.
C. 實驗期間空氣的溫度有所增加
溫度增加會改變速率，但題目問的是「測得的速率比實際低」，這不是最佳解釋。
Temperature may affect rate, but it doesn’t directly explain why measured rate < actual rate.
❌ 不合題意 / Not the best reason.
D. 實驗期間大氣壓力有所減少
壓力變化對氣體體積測量影響不明顯，題目中沒有提示。
Pressure changes have little relevance to oxygen release in this setup.
❌ 錯誤 / Wrong.
📌 考試提醒 (Exam Tips)
光合作用速率常以 O₂ 產量偵測，但呼吸作用會同時消耗 O₂。

Photosynthesis rate is often measured by O₂ production, but respiration simultaneously consumes O₂.

實測值 = 光合作用產生 O₂ – 呼吸作用消耗 O₂。

Measured value = O₂ produced by photosynthesis – O₂ consumed by respiration.

因此測得的速率通常比實際速率低。

Thus, measured rate is usually lower than the actual rate.",
1408,"📌 答案 (Answer)
B. 用遮光的黑箱罩住植物
B. Cover the plant with a light-blocking box

📌 詳細解釋 (Detailed Explanation)
要計算光合作用的實際速率：
To determine the true photosynthesis rate:
👉 實際速率 = 實驗中測得的光合作用淨速率 + 呼吸作用速率
👉 True rate = Measured net photosynthesis rate + Respiration rate

關鍵：如何找出「呼吸作用速率」？
植物在無光環境下，不能進行光合作用，只能進行呼吸作用。

In darkness, plants cannot photosynthesize, they only respire.

選項 B 讓植物置於黑箱內 → 只能測到呼吸作用釋出的 CO₂ 或消耗的 O₂ → 可作為對照組。

Option B places the plant in a dark box → only respiration occurs → we can then measure respiration rate as the control.

✅ 所以能幫助推算光合作用的真正速率。

✅ Therefore, this helps calculate the true photosynthesis rate.

📌 為何其他選項錯？ (Why others are wrong?)
A. 加水
水不是對照，只是保持濕度，無法分出光合作用和呼吸作用。
Water only maintains humidity; it cannot separate photosynthesis from respiration.
❌ 錯 / Wrong
C. 不影響
只是換器皿，沒有改變光照 → 無法單獨測到呼吸作用。
Just changes the container; light is still present, so respiration alone cannot be measured.
❌ 錯 / Wrong
D. 化學物吸收氧氣
吸收氧氣不能測呼吸速率，反而會干擾氣體平衡。
An oxygen absorber interferes with gas balance rather than revealing respiration.
❌ 錯 / Wrong
📌 考試提醒 (Exam Tips)
光合作用淨速率：實測出的 O₂ 釋出量。

Net photosynthesis rate: Measured oxygen released.

呼吸作用速率：在黑暗中測到的氣體變化。

Respiration rate: Gas change measured in the dark.

真實光合作用速率 = 淨速率 + 呼吸速率。

True photosynthesis rate = Net rate + Respiration rate.

",
1409,"📌 參考答案 (Suggested Answer)
✅ B

📌 詳細解釋 (Detailed Explanation)
開始階段 (Initial phase)

溫度上升會使酶的活性加快 → 反應速率上升更快。
Therefore, at 35 °C > 25 °C, product accumulates faster.
中後期 (Later phase)

雖然速率不同，但 底物的總量相同。
不論 25 °C 還是 35 °C，反應最終會消耗掉相同的底物。
Hence, the final product amount is equal at 25 °C and 35 °C.
曲線判斷 (Curve choice)

正確曲線 → 較高溫度 (35 °C) 斜率較大，但最後與 25 °C 達到相同平台值。
This matches Graph B.
📌 考試提醒 (Exam Tips)
速率與總量 Rate vs total amount

提高溫度 → 酶作用速率 ↑（但不改變總底物量）。
Raising temperature → enzyme works faster (does not change total substrate).
平台值 Plateau

最後產物量取決於底物總量，不受溫度影響。
Final product amount depends on substrate, not temperature.
常見陷阱 Common trap

誤以為高溫能增加 最終產物量。其實只改變 速率，不改變 總量。
Mistaken idea: higher temperature gives more product. Reality: it only changes rate, not final yield.",
1410,"📌 參考答案 (Suggested Answer)
✅ A. 所有 F₁ 個體均具正常翅膀。
✅ A. All F₁ offspring have normal wings.

📌 詳細解釋 (Detailed Explanation)
觀察 F₁ (Cross I)

F₁ 中 12 雌 +11 雄 = 全部正常翅膀。
In F₁, 12 females + 11 males = all normal wings.
→ 說明「正常翅膀」為顯性。
→ Indicates normal wing is dominant.

📌 選項分析 (Options Analysis)
A. 所有 F₁ 個體均具正常翅膀。 ✅

中文：F₁ 只有正常型，這是判斷「正常翅膀為顯性」的最直接證據。
English: In F₁ only normal phenotype appears, which is the strongest evidence that normal wing is dominant.
B. F₂ 中，正常翅膀 : 短翅膀 ≈ 3:1。 ❌

中文：親代表現型的基因型不明（可能是純合或雜合），因此無法確定比例必然是 3:1。
English: Since the parental genotypes are unknown (could be homozygous or heterozygous), a 3:1 ratio in F₂ cannot be guaranteed.
C. F₂ 中雌性正常翅膀個體數 ≈ 雌性短翅膀個體數。 ❌

中文：雌雄數目差異與顯隱性無關，不能用來判斷正常翅膀是否為顯性。
English: The number of females versus males is unrelated to dominance; cannot be used as evidence of dominance.
D. F₂ 中正常翅膀的雌雄總數 ≈ 短翅膀的雌雄總數。 ❌

中文：兩種表型個體數接近，不能證明顯隱性，只能顯示性狀傳遞方式複雜，與本題無關。
English: Similar counts of two phenotypes do not confirm dominance; they only reflect inheritance patterns and are irrelevant to proving dominance.
📌 總結 (Conclusion)
最佳證據 Best evidence = F₁ 全為正常翅膀 (All F₁ are normal wings) → A

📌 考試提醒 (Exam Tips)
顯隱性判斷 Dominance test

若所有 F₁ 有相同表型 → 該性狀為顯性。
If all F₁ show the same phenotype → that trait is dominant.
比例陷阱 Ratio trap

3:1 應出現在 F₂ 分離，不是 F₁。
3:1 ratio applies to F₂ segregation, not F₁.
雌雄個體數 → 決定於性染色體分配，與顯隱性沒直接關係。

Male/female counts → determined by sex chromosomes, unrelated to dominance.",
1411,"📌 參考答案 (Suggested Answer)
✅ A
✅ A

📌 詳細解釋 (Detailed Explanation)
交配 II 結果 Cross II results

父親：雄性短翅 × 母親：雌性正常翅膀
Father: male short‑wing × Mother: female normal‑wing
F₁ 子代表現 F₁ phenotype

所有雌雄 F₁ 均為 正常翅膀。
All F₁ (male and female) have normal wings.
→ 顯示「正常翅膀」為 顯性。
→ Indicates that normal wing is *dominant.
性聯遺傳判斷 Sex‑link determination

若基因在 X 染色體，雄性僅有 1 條 X → 表型直接受基因控制。
If the gene lies on the X chromosome, males with only one X express the allele directly.
結果：雄性 F₁ 全部正常翅膀 → 說明正常翅膀等位基因位於 X 染色體且為顯性。
Result: All F₁ males normal → supports that the dominant allele for normal wings is on the X chromosome.
📌 選項分析 (Options Analysis)
A. 基因在 X 染色體，正常翅膀為顯性。 ✅

中文：完全符合觀察。
English: Fully agrees with the observations.
B. 基因在常染色體且有新表型組合。 ❌

中文：若是常染色體，雄性短翅不可能在 F₁ 完全消失。
English: If autosomal, male short‑wing would not disappear completely in F₁.
C. F₂ 出現 4 類新組合。 ❌

中文：結果未出現 4 種組合，與數據不符。
English: F₂ data do not show four distinct combinations.
D. F₂ 比例為 1:1:1:1，因此是常染色體。 ❌

中文：F₂ 未呈現 1:1:1:1 的比例，因此錯誤。
English: F₂ did not show a 1:1:1:1 ratio; therefore incorrect.
📌 考試提醒 (Exam Tips)
如何判斷顯隱性 How to identify dominance

若 F₁ 全為同一表型 → 該表型為 顯性。
If all F₁ show the same phenotype → that phenotype is dominant.
如何判斷是否為性聯遺傳 How to test sex‑linkage

若雌雄分別顯示不同表型，須檢驗 X 染色體影響。
If males and females show different phenotypes, consider X‑linked inheritance.
陷阱提醒 Common trap

顯隱性要從 F₁ 表現 判斷，不要誤用 F₂ 比例。
Dominance is determined by F₁ phenotypes, not assumed from F₂ ratios.
",
1412,"📌 參考答案 (Suggested Answer)
✅ B. 只有 (1) 和 (3)
✅ B. Only (1) and (3)

📌 詳細解釋 (Detailed Explanation)
親代表型組合 (1): A × B

若 A = Iᴬi，B = Iᴮi
Possible offspring = IᴬIᴮ (AB), Iᴬi (A), Iᴮi (B), ii (O)
→ 可生出 AB 型
→ Can produce AB
親代表型組合 (2): AB × O

AB = IᴬIᴮ，O = ii
Possible offspring = Iᴬi (A), Iᴮi (B)
→ 沒有 AB 型
→ No AB offspring
親代表型組合 (3): AB × AB

AB = IᴬIᴮ × IᴬIᴮ
Possible offspring = IᴬIᴬ (A), IᴮIᴮ (B), IᴬIᴮ (AB)
→ 可生出 AB 型
→ Can produce AB
結論：能生出 AB 型的只有 (1) 與 (3)。
Conclusion: Only (1) and (3) can produce AB offspring.

📌 考試提醒 (Exam Tips)
血型基因型 Blood group genotypes

A = IᴬIᴬ 或 Iᴬi
B = IᴮIᴮ 或 Iᴮi
AB = IᴬIᴮ
O = ii
A = IᴬIᴬ or Iᴬi
B = IᴮIᴮ or Iᴮi
AB = IᴬIᴮ
O = ii
產生 AB 的條件 Condition to produce AB

父母至少各提供一個 Iᴬ 和 Iᴮ。
Parents must jointly supply one Iᴬ and one Iᴮ.
陷阱提醒 Common trap

AB × O → 永遠只會得到 A 或 B，不會有 AB。
AB × O → produces only A or B, never AB.
",
1413,"📌 參考答案 (Suggested Answer)
✅ C. 較佳的營養供應促進生長
✅ C. Better nutrition supply promoted growth

📌 詳細解釋 (Detailed Explanation)
題目背景 Background

1890–1980 之間，某已發展國家男性平均身高 ↑ 10 cm。
Between 1890–1980, average male height in a developed country ↑ 10 cm.
這段時間太短，不可能因基因突變或自然選擇導致劇烈改變。
This time span is too short for major genetic mutation or natural selection.
選項分析 Options analysis

A 化學污染誘發突變 → 不可能
短期大量突變無法解釋整體平均身高穩定上升。
Sudden mutations cannot explain gradual population‑wide growth.
B 自發突變 → 不可能
突變隨機，無法在不到百年間改變整體族群身高。
Random mutations cannot change population height so quickly.
C 較佳營養供應 → 正確
隨社會發展，飲食品質改善，蛋白質、鈣質攝取增加，身高提升。
With development, diet improved, more protein & calcium intake, promoting growth.
D 高的人較有生存機會 → 不可能
此時期並非靠「高個子生物存活」的自然選擇，而是環境因子（營養）。
No natural selection for tall individuals; nutrition is the main factor.
結論：平均身高增加的原因 = 營養條件改善。
Conclusion: Improvement in nutrition explains the increase in average height.

📌 考試提醒 (Exam Tips)
表型變化 Phenotypic change

短期內大規模變化 → 常因 環境因素（營養、醫療）。
Rapid population‑wide changes → usually due to environmental factors (nutrition, healthcare).
基因變化 Genetic change

基因突變 & 自然選擇需要 長時間（多世代）。
Genetic mutation & natural selection require long time spans (many generations).
陷阱提醒 Trap

題目強調「平均」身高 → 絕非單個基因突變能解釋。
Question emphasizes “average” height → cannot be explained by single‑gene mutations.",
